Exam Year,District,University,Course,Zscore,Matched_Course_University,Stream,Intake
2019,Jaffna,South Eastern University Of Sri Lanka,Engineering,NQC,Engineering (South Eastern University Of Sri Lanka),Physical Science,130
2019,Kilinochchi,South Eastern University Of Sri Lanka,Engineering,1.6903,Engineering (South Eastern University Of Sri Lanka),Physical Science,130
2019,Mannar,South Eastern University Of Sri Lanka,Engineering,1.4206,Engineering (South Eastern University Of Sri Lanka),Physical Science,130
2019,Mullaitivu,South Eastern University Of Sri Lanka,Engineering,1.3693,Engineering (South Eastern University Of Sri Lanka),Physical Science,130
2019,Vavuniya,South Eastern University Of Sri Lanka,Engineering,NQC,Engineering (South Eastern University Of Sri Lanka),Physical Science,130
2019,Trincomalee,South Eastern University Of Sri Lanka,Engineering,1.3152,Engineering (South Eastern University Of Sri Lanka),Physical Science,130
2019,Batticaloa,South Eastern University Of Sri Lanka,Engineering,1.4666,Engineering (South Eastern University Of Sri Lanka),Physical Science,130
2019,Ampara,South Eastern University Of Sri Lanka,Engineering,1.7122,Engineering (South Eastern University Of Sri Lanka),Physical Science,130
2019,Puttalam,South Eastern University Of Sri Lanka,Engineering,1.3596,Engineering (South Eastern University Of Sri Lanka),Physical Science,130
2019,Kurunegala,South Eastern University Of Sri Lanka,Engineering,NQC,Engineering (South Eastern University Of Sri Lanka),Physical Science,130
2019,Anuradhapura,South Eastern University Of Sri Lanka,Engineering,1.4599,Engineering (South Eastern University Of Sri Lanka),Physical Science,130
2019,Polonnaruwa,South Eastern University Of Sri Lanka,Engineering,1.21,Engineering (South Eastern University Of Sri Lanka),Physical Science,130
2019,Badulla,South Eastern University Of Sri Lanka,Engineering,1.6021,Engineering (South Eastern University Of Sri Lanka),Physical Science,130
2019,Monaragala,South Eastern University Of Sri Lanka,Engineering,1.4151,Engineering (South Eastern University Of Sri Lanka),Physical Science,130
2019,Kegalle,South Eastern University Of Sri Lanka,Engineering,1.6939,Engineering (South Eastern University Of Sri Lanka),Physical Science,130
2019,Ratnapura,South Eastern University Of Sri Lanka,Engineering,NQC,Engineering (South Eastern University Of Sri Lanka),Physical Science,130
2019,Colombo,University Of Moratuwa,Engineering  (Em),1.8628,Engineering (Em) (University Of Moratuwa),Physical Science,80
2019,Gampaha,University Of Moratuwa,Engineering  (Em),1.8205,Engineering (Em) (University Of Moratuwa),Physical Science,80
2019,Kalutara,University Of Moratuwa,Engineering  (Em),1.8195,Engineering (Em) (University Of Moratuwa),Physical Science,80
2019,Matale,University Of Moratuwa,Engineering  (Em),1.5782,Engineering (Em) (University Of Moratuwa),Physical Science,80
2019,Kandy,University Of Moratuwa,Engineering  (Em),1.8798,Engineering (Em) (University Of Moratuwa),Physical Science,80
2019,Nuwara Eliya,University Of Moratuwa,Engineering  (Em),1.3736,Engineering (Em) (University Of Moratuwa),Physical Science,80
2019,Galle,University Of Moratuwa,Engineering  (Em),1.8291,Engineering (Em) (University Of Moratuwa),Physical Science,80
2019,Matara,University Of Moratuwa,Engineering  (Em),1.8825,Engineering (Em) (University Of Moratuwa),Physical Science,80
2019,Hambantota,University Of Moratuwa,Engineering  (Em),1.8058,Engineering (Em) (University Of Moratuwa),Physical Science,80
2019,Jaffna,University Of Moratuwa,Engineering  (Em),1.873,Engineering (Em) (University Of Moratuwa),Physical Science,80
2019,Kilinochchi,University Of Moratuwa,Engineering  (Em),1.6507,Engineering (Em) (University Of Moratuwa),Physical Science,80
2019,Mannar,University Of Moratuwa,Engineering  (Em),1.1788,Engineering (Em) (University Of Moratuwa),Physical Science,80
2019,Mullaitivu,University Of Moratuwa,Engineering  (Em),1.3286,Engineering (Em) (University Of Moratuwa),Physical Science,80
2019,Vavuniya,University Of Moratuwa,Engineering  (Em),1.6568,Engineering (Em) (University Of Moratuwa),Physical Science,80
2019,Trincomalee,University Of Moratuwa,Engineering  (Em),1.3057,Engineering (Em) (University Of Moratuwa),Physical Science,80
2019,Batticaloa,University Of Moratuwa,Engineering  (Em),1.4457,Engineering (Em) (University Of Moratuwa),Physical Science,80
2019,Ampara,University Of Moratuwa,Engineering  (Em),1.7708,Engineering (Em) (University Of Moratuwa),Physical Science,80
2019,Puttalam,University Of Moratuwa,Engineering  (Em),1.4505,Engineering (Em) (University Of Moratuwa),Physical Science,80
2019,Kurunegala,University Of Moratuwa,Engineering  (Em),1.8884,Engineering (Em) (University Of Moratuwa),Physical Science,80
2019,Anuradhapura,University Of Moratuwa,Engineering  (Em),1.4573,Engineering (Em) (University Of Moratuwa),Physical Science,80
2019,Polonnaruwa,University Of Moratuwa,Engineering  (Em),1.1556,Engineering (Em) (University Of Moratuwa),Physical Science,80
2019,Badulla,University Of Moratuwa,Engineering  (Em),1.8398,Engineering (Em) (University Of Moratuwa),Physical Science,80
2019,Monaragala,University Of Moratuwa,Engineering  (Em),1.5974,Engineering (Em) (University Of Moratuwa),Physical Science,80
2019,Kegalle,University Of Moratuwa,Engineering  (Em),1.7837,Engineering (Em) (University Of Moratuwa),Physical Science,80
2019,Ratnapura,University Of Moratuwa,Engineering  (Em),1.7687,Engineering (Em) (University Of Moratuwa),Physical Science,80
2019,Colombo,University Of Moratuwa,Engineering  (Tm),1.8473,Engineering (Tm) (University Of Moratuwa),Physical Science,98
2019,Gampaha,University Of Moratuwa,Engineering  (Tm),1.8462,Engineering (Tm) (University Of Moratuwa),Physical Science,98
2019,Kalutara,University Of Moratuwa,Engineering  (Tm),1.8504,Engineering (Tm) (University Of Moratuwa),Physical Science,98
2019,Matale,University Of Moratuwa,Engineering  (Tm),1.4669,Engineering (Tm) (University Of Moratuwa),Physical Science,98
2019,Kandy,University Of Moratuwa,Engineering  (Tm),1.8463,Engineering (Tm) (University Of Moratuwa),Physical Science,98
2019,Nuwara Eliya,University Of Moratuwa,Engineering  (Tm),1.4201,Engineering (Tm) (University Of Moratuwa),Physical Science,98
2019,Galle,University Of Moratuwa,Engineering  (Tm),1.8425,Engineering (Tm) (University Of Moratuwa),Physical Science,98
2019,Matara,University Of Moratuwa,Engineering  (Tm),1.8526,Engineering (Tm) (University Of Moratuwa),Physical Science,98
2019,Hambantota,University Of Moratuwa,Engineering  (Tm),1.8067,Engineering (Tm) (University Of Moratuwa),Physical Science,98
2019,Jaffna,University Of Moratuwa,Engineering  (Tm),1.8409,Engineering (Tm) (University Of Moratuwa),Physical Science,98
2019,Kilinochchi,University Of Moratuwa,Engineering  (Tm),1.5276,Engineering (Tm) (University Of Moratuwa),Physical Science,98
2019,Mannar,University Of Moratuwa,Engineering  (Tm),1.0265,Engineering (Tm) (University Of Moratuwa),Physical Science,98
2019,Mullaitivu,University Of Moratuwa,Engineering  (Tm),1.2822,Engineering (Tm) (University Of Moratuwa),Physical Science,98
2019,Vavuniya,University Of Moratuwa,Engineering  (Tm),1.653,Engineering (Tm) (University Of Moratuwa),Physical Science,98
2019,Trincomalee,University Of Moratuwa,Engineering  (Tm),1.3052,Engineering (Tm) (University Of Moratuwa),Physical Science,98
2019,Batticaloa,University Of Moratuwa,Engineering  (Tm),1.4638,Engineering (Tm) (University Of Moratuwa),Physical Science,98
2019,Ampara,University Of Moratuwa,Engineering  (Tm),1.6722,Engineering (Tm) (University Of Moratuwa),Physical Science,98
2019,Puttalam,University Of Moratuwa,Engineering  (Tm),1.6021,Engineering (Tm) (University Of Moratuwa),Physical Science,98
2019,Kurunegala,University Of Moratuwa,Engineering  (Tm),1.8627,Engineering (Tm) (University Of Moratuwa),Physical Science,98
2019,Anuradhapura,University Of Moratuwa,Engineering  (Tm),1.6133,Engineering (Tm) (University Of Moratuwa),Physical Science,98
2019,Polonnaruwa,University Of Moratuwa,Engineering  (Tm),1.1609,Engineering (Tm) (University Of Moratuwa),Physical Science,98
2019,Badulla,University Of Moratuwa,Engineering  (Tm),1.8084,Engineering (Tm) (University Of Moratuwa),Physical Science,98
2019,Monaragala,University Of Moratuwa,Engineering  (Tm),1.4408,Engineering (Tm) (University Of Moratuwa),Physical Science,98
2019,Kegalle,University Of Moratuwa,Engineering  (Tm),1.8234,Engineering (Tm) (University Of Moratuwa),Physical Science,98
2019,Ratnapura,University Of Moratuwa,Engineering  (Tm),1.8109,Engineering (Tm) (University Of Moratuwa),Physical Science,98
2019,Colombo,University Of Moratuwa,Quantity Surveying,1.7992,Quantity Surveying (University Of Moratuwa),Cross Stream,152
2019,Gampaha,University Of Moratuwa,Quantity Surveying,1.7414,Quantity Surveying (University Of Moratuwa),Cross Stream,152
2019,Kalutara,University Of Moratuwa,Quantity Surveying,1.79,Quantity Surveying (University Of Moratuwa),Cross Stream,152
2019,Matale,University Of Moratuwa,Quantity Surveying,1.3832,Quantity Surveying (University Of Moratuwa),Cross Stream,152
2019,Kandy,University Of Moratuwa,Quantity Surveying,1.6057,Quantity Surveying (University Of Moratuwa),Cross Stream,152
2019,Nuwara Eliya,University Of Moratuwa,Quantity Surveying,1.7358,Quantity Surveying (University Of Moratuwa),Cross Stream,152
2019,Galle,University Of Moratuwa,Quantity Surveying,1.7688,Quantity Surveying (University Of Moratuwa),Cross Stream,152
2019,Matara,University Of Moratuwa,Quantity Surveying,1.7731,Quantity Surveying (University Of Moratuwa),Cross Stream,152
2019,Hambantota,University Of Moratuwa,Quantity Surveying,1.7426,Quantity Surveying (University Of Moratuwa),Cross Stream,152
2019,Jaffna,University Of Moratuwa,Quantity Surveying,1.7832,Quantity Surveying (University Of Moratuwa),Cross Stream,152
2019,Kilinochchi,University Of Moratuwa,Quantity Surveying,1.5568,Quantity Surveying (University Of Moratuwa),Cross Stream,152
2019,Mannar,University Of Moratuwa,Quantity Surveying,0.8651,Quantity Surveying (University Of Moratuwa),Cross Stream,152
2019,Mullaitivu,University Of Moratuwa,Quantity Surveying,1.2603,Quantity Surveying (University Of Moratuwa),Cross Stream,152
2019,Vavuniya,University Of Moratuwa,Quantity Surveying,1.6443,Quantity Surveying (University Of Moratuwa),Cross Stream,152
2019,Trincomalee,University Of Moratuwa,Quantity Surveying,1.2747,Quantity Surveying (University Of Moratuwa),Cross Stream,152
2019,Batticaloa,University Of Moratuwa,Quantity Surveying,1.4851,Quantity Surveying (University Of Moratuwa),Cross Stream,152
2019,Ampara,University Of Moratuwa,Quantity Surveying,1.639,Quantity Surveying (University Of Moratuwa),Cross Stream,152
2019,Puttalam,University Of Moratuwa,Quantity Surveying,1.4461,Quantity Surveying (University Of Moratuwa),Cross Stream,152
2019,Kurunegala,University Of Moratuwa,Quantity Surveying,1.7938,Quantity Surveying (University Of Moratuwa),Cross Stream,152
2019,Anuradhapura,University Of Moratuwa,Quantity Surveying,1.4227,Quantity Surveying (University Of Moratuwa),Cross Stream,152
2019,Polonnaruwa,University Of Moratuwa,Quantity Surveying,1.1119,Quantity Surveying (University Of Moratuwa),Cross Stream,152
2019,Badulla,University Of Moratuwa,Quantity Surveying,1.6796,Quantity Surveying (University Of Moratuwa),Cross Stream,152
2019,Monaragala,University Of Moratuwa,Quantity Surveying,1.3987,Quantity Surveying (University Of Moratuwa),Cross Stream,152
2019,Kegalle,University Of Moratuwa,Quantity Surveying,1.7751,Quantity Surveying (University Of Moratuwa),Cross Stream,152
2019,Ratnapura,University Of Moratuwa,Quantity Surveying,1.7561,Quantity Surveying (University Of Moratuwa),Cross Stream,152
2019,Colombo,University Of Kelaniya,Computer Science,1.702,Computer Science (University Of Kelaniya),Physical Science,70
2019,Gampaha,University Of Kelaniya,Computer Science,1.7036,Computer Science (University Of Kelaniya),Physical Science,70
2019,Kalutara,University Of Kelaniya,Computer Science,1.7186,Computer Science (University Of Kelaniya),Physical Science,70
2019,Matale,University Of Kelaniya,Computer Science,NQC,Computer Science (University Of Kelaniya),Physical Science,70
2019,Kandy,University Of Kelaniya,Computer Science,1.7109,Computer Science (University Of Kelaniya),Physical Science,70
2019,Nuwara Eliya,University Of Kelaniya,Computer Science,NQC,Computer Science (University Of Kelaniya),Physical Science,70
2019,Galle,University Of Kelaniya,Computer Science,1.7071,Computer Science (University Of Kelaniya),Physical Science,70
2019,Matara,University Of Kelaniya,Computer Science,1.7111,Computer Science (University Of Kelaniya),Physical Science,70
2019,Hambantota,University Of Kelaniya,Computer Science,1.7014,Computer Science (University Of Kelaniya),Physical Science,70
2019,Jaffna,University Of Kelaniya,Computer Science,1.7027,Computer Science (University Of Kelaniya),Physical Science,70
2019,Kilinochchi,University Of Kelaniya,Computer Science,NQC,Computer Science (University Of Kelaniya),Physical Science,70
2019,Mannar,University Of Kelaniya,Computer Science,NQC,Computer Science (University Of Kelaniya),Physical Science,70
2019,Mullaitivu,University Of Kelaniya,Computer Science,NQC,Computer Science (University Of Kelaniya),Physical Science,70
2019,Vavuniya,University Of Kelaniya,Computer Science,NQC,Computer Science (University Of Kelaniya),Physical Science,70
2019,Trincomalee,University Of Kelaniya,Computer Science,NQC,Computer Science (University Of Kelaniya),Physical Science,70
2019,Batticaloa,University Of Kelaniya,Computer Science,NQC,Computer Science (University Of Kelaniya),Physical Science,70
2019,Ampara,University Of Kelaniya,Computer Science,NQC,Computer Science (University Of Kelaniya),Physical Science,70
2019,Puttalam,University Of Kelaniya,Computer Science,NQC,Computer Science (University Of Kelaniya),Physical Science,70
2019,Kurunegala,University Of Kelaniya,Computer Science,1.7084,Computer Science (University Of Kelaniya),Physical Science,70
2019,Anuradhapura,University Of Kelaniya,Computer Science,NQC,Computer Science (University Of Kelaniya),Physical Science,70
2019,Polonnaruwa,University Of Kelaniya,Computer Science,NQC,Computer Science (University Of Kelaniya),Physical Science,70
2019,Badulla,University Of Kelaniya,Computer Science,NQC,Computer Science (University Of Kelaniya),Physical Science,70
2019,Monaragala,University Of Kelaniya,Computer Science,NQC,Computer Science (University Of Kelaniya),Physical Science,70
2019,Kegalle,University Of Kelaniya,Computer Science,NQC,Computer Science (University Of Kelaniya),Physical Science,70
2019,Ratnapura,University Of Kelaniya,Computer Science,1.7485,Computer Science (University Of Kelaniya),Physical Science,70
2019,Colombo,University Of Jaffna,Computer Science,1.3623,Computer Science (University Of Jaffna),Physical Science,111
2019,Gampaha,University Of Jaffna,Computer Science,1.3671,Computer Science (University Of Jaffna),Physical Science,111
2019,Kalutara,University Of Jaffna,Computer Science,NQC,Computer Science (University Of Jaffna),Physical Science,111
2019,Matale,University Of Jaffna,Computer Science,NQC,Computer Science (University Of Jaffna),Physical Science,111
2019,Kandy,University Of Jaffna,Computer Science,1.365,Computer Science (University Of Jaffna),Physical Science,111
2019,Nuwara Eliya,University Of Jaffna,Computer Science,NQC,Computer Science (University Of Jaffna),Physical Science,111
2019,Galle,University Of Jaffna,Computer Science,NQC,Computer Science (University Of Jaffna),Physical Science,111
2019,Matara,University Of Jaffna,Computer Science,NQC,Computer Science (University Of Jaffna),Physical Science,111
2019,Hambantota,University Of Jaffna,Computer Science,NQC,Computer Science (University Of Jaffna),Physical Science,111
